-21.952 -17.952 -12.952 -24.952 -13.952 -0.95200 4.0480 -3.9520 -36.952 0.048000 13.048 22.048 11.048 -4.9520 11.048 17.048 29.048 11.048 -0.95200 6.0480 15.048
-25.952 -22.952 -18.952 -24.952 -18.952 -3.9520 1.0480 -6.9520 -10.952 -4.9520 13.048 24.048 12.048 -2.9520 10.048 17.048 30.048 13.048 3.0480 7.0480 11.048
-25.000 -22.000 -18.000 -24.000 -16.000 -4.0000 2.0000 -5.0000 -10.000 0 12.000 23.000 12.000 -2.0000 7.0000 14.000 27.000 13.000 1.0000 5.0000 10.000
-14.048 -16.048 -17.048 -0.048000 -5.0480 -3.0480 -0.048000 -5.0480 -5.0480 1.9520 9.9520 18.952 6.9520 -6.0480 -1.0480 7.9520 18.952 6.9520 -6.0480 -0.048000 6.9520
-15.048 -11.048 -7.0480 -14.048 -9.0480 -2.0480 2.9520 2.9520 -11.048 -1.0480 6.9520 15.952 12.952 -8.0480 -8.0480 5.9520 18.952 14.952 -9.0480 0.95200 12.952
-2.8570 -2.8570 -1.8570 4.1430 -1.8570 -1.8570 1.1430 3.1430 -0.85700 -5.8570 0.14300 4.1430 9.1430 -10.857 -14.857 -2.8570 10.143 15.143 -8.8570 -0.85700 9.1430
5.8570 6.8570 7.8570 4.8570 4.8570 -0.14300 0.85700 4.8570 4.8570 -7.1430 -7.1430 -7.1430 4.8570 -10.143 -18.143 -10.143 0.85700 13.857 -8.1430 -0.14300 7.8570
21.952 17.952 14.952 23.952 14.952 0.95200 -2.0480 5.9520 14.952 -6.0480 -15.048 -24.048 -7.0480 -6.0480 -18.048 -17.048 -16.048 1.9520 -5.0480 -2.0480 0.95200
27.905 22.905 18.905 29.905 18.905 1.9050 -3.0950 4.9050 23.905 -3.0950 -16.095 -30.095 -15.095 4.9050 -8.0950 -16.095 -30.095 -15.095 2.9050 -6.0950 -14.095
21.048 17.048 14.048 23.048 14.048 -0.95200 -6.9520 4.0480 3.0480 3.0480 -12.952 -25.952 -13.952 12.048 5.0480 -7.9520 -26.952 -16.952 11.048 -0.95200 -13.952
11.952 9.9520 7.9520 12.952 3.9520 -4.0480 -7.0480 1.9520 16.952 -4.0480 -13.048 -19.048 -9.0480 10.952 8.9520 -6.0480 -18.048 -14.048 13.952 2.9520 -8.0480
1.9520 -0.048000 -2.0480 15.952 1.9520 -5.0480 -7.0480 -2.0480 13.952 1.9520 -10.048 -12.048 -3.0480 6.9520 9.9520 -4.0480 -6.0480 -4.0480 2.9520 0.95200 -1.0480
-8.0950 -9.0950 -9.0950 -6.0950 -5.0950 -5.0950 -5.0950 -5.0950 -8.0950 6.9050 -1.0950 0.90500 4.9050 5.9050 13.905 3.9050 8.9050 3.9050 0.90500 3.9050 7.9050
-27.952 -21.952 -14.952 -25.952 -14.952 -4.9520 -1.9520 -5.9520 -13.952 7.0480 9.0480 17.048 13.048 4.0480 15.048 13.048 23.048 12.048 3.0480 6.0480 10.048
-27.000 -23.000 -19.000 -19.000 -15.000 -4.0000 1.0000 -7.0000 -13.000 4.0000 15.000 24.000 16.000 -1.0000 10.000 15.000 26.000 10.000 -3.0000 2.0000 8.0000
-26.095 -21.095 -15.095 -24.095 -13.095 -0.095000 3.9050 -3.0950 -13.095 2.9050 15.905 27.905 16.905 -5.0950 1.9050 13.905 25.905 13.905 -8.0950 -1.0950 6.9050
-15.190 -13.190 -10.190 -17.190 -11.190 -1.1900 2.8100 -0.19000 -14.190 -4.1900 10.810 22.810 15.810 -11.190 -8.1900 8.8100 22.810 13.810 -7.1900 2.8100 12.810
-3.8570 -3.8570 -2.8570 -4.8570 -4.8570 1.1430 5.1430 1.1430 -12.857 -7.8570 7.1430 16.143 13.143 -15.857 -13.857 4.1430 16.143 13.143 -8.8570 -2.8570 5.1430
0 2.0000 4.0000 -7.0000 -1.0000 1.0000 4.0000 4.0000 -22.000 -8.0000 1.0000 8.0000 14.000 -14.000 -15.000 -2.0000 11.000 17.000 -6.0000 1.0000 8.0000
9.0950 11.095 14.095 0.095000 2.0950 0.095000 3.0950 10.095 -0.90500 -12.905 -10.905 -4.9050 12.095 -11.905 -18.905 -12.905 -0.90500 18.095 -8.9050 -1.9050 5.0950
13.095 14.095 16.095 13.095 9.0950 0.095000 -0.90500 8.0950 12.095 -7.9050 -15.905 -19.905 3.0950 -4.9050 -14.905 -16.905 -11.905 9.0950 -2.9050 -1.9050 0.095000
21.048 17.048 13.048 25.048 17.048 5.0480 -2.9520 1.0480 12.048 3.0480 -11.952 -25.952 -9.9520 3.0480 -5.9520 -13.952 -22.952 -6.9520 -0.95200 -5.9520 -9.9520
17.000 15.000 14.000 18.000 16.000 6.0000 -1.0000 1.0000 18.000 6.0000 -5.0000 -22.000 -15.000 11.000 3.0000 -8.0000 -27.000 -22.000 2.0000 -8.0000 -19.000
15.095 14.095 14.095 11.095 12.095 7.0950 3.0950 4.0950 18.095 5.0950 -2.9050 -14.905 -15.905 13.095 7.0950 -4.9050 -27.905 -31.905 6.0950 -8.9050 -22.905
3.0480 6.0480 9.0480 4.0480 4.0480 3.0480 3.0480 3.0480 4.0480 7.0480 1.0480 -2.9520 -11.952 13.048 13.048 1.0480 -15.952 -27.952 7.0480 -4.9520 -17.952
-5.9050 -5.9050 -3.9050 -1.9050 -1.9050 -1.9050 -1.9050 -4.9050 0.095000 9.0950 5.0950 5.0950 -7.9050 12.095 16.095 7.0950 -3.9050 -15.905 8.0950 0.095000 -6.9050
-21.952 -19.952 -15.952 -15.952 -11.952 -3.9520 -3.9520 -9.9520 -10.952 6.0480 13.048 15.048 0.048000 7.0480 17.048 16.048 14.048 1.0480 9.0480 8.0480 8.0480
-30.952 -28.952 -25.952 -29.952 -16.952 -2.9520 -2.9520 -11.952 -28.952 7.0480 20.048 23.048 9.0480 3.0480 14.048 22.048 26.048 17.048 7.0480 12.048 19.048
-31.000 -27.000 -23.000 -27.000 -15.000 1.0000 0 -9.0000 -12.000 2.0000 19.000 23.000 11.000 -3.0000 6.0000 20.000 27.000 16.000 2.0000 7.0000 13.000
-19.000 -16.000 -12.000 -24.000 -11.000 2.0000 3.0000 -2.0000 -9.0000 -5.0000 13.000 22.000 14.000 -15.000 -7.0000 14.000 25.000 18.000 -7.0000 3.0000 13.000
-6.1900 -3.1900 0.81000 -13.190 -5.1900 2.8100 4.8100 4.8100 -14.190 -9.1900 3.8100 13.810 14.810 -22.190 -17.190 3.8100 17.810 17.810 -9.1900 1.8100 12.810
11.952 12.952 15.952 -2.0480 -0.048000 1.9520 7.9520 11.952 -7.0480 -18.048 -11.048 -1.0480 13.952 -23.048 -27.048 -12.048 5.9520 18.952 -12.048 -0.048000 11.952
22.048 22.048 23.048 17.048 5.0480 -4.9520 0.048000 13.048 7.0480 -16.952 -27.952 -20.952 7.0480 -9.9520 -22.952 -23.952 -8.9520 14.048 -3.9520 2.0480 8.0480
30.000 26.000 22.000 30.000 14.000 -7.0000 -7.0000 6.0000 17.000 -7.0000 -31.000 -35.000 -9.0000 10.000 -8.0000 -26.000 -28.000 -4.0000 9.0000 3.0000 -5.0000
26.905 22.905 18.905 26.905 16.905 -3.0950 -5.0950 1.9050 24.905 0.90500 -21.095 -34.095 -19.095 18.905 2.9050 -18.095 -36.095 -23.095 11.905 -1.0950 -13.095
15.952 15.952 15.952 16.952 10.952 1.9520 4.9520 2.9520 1.9520 7.9520 -7.0480 -19.048 -17.048 19.952 11.952 -7.0480 -31.048 -26.048 7.9520 -7.0480 -21.048
0.095000 3.0950 7.0950 -8.9050 -0.90500 4.0950 9.0950 2.0950 12.095 4.0950 1.0950 -2.9050 -9.9050 15.095 15.095 1.0950 -14.905 -19.905 4.0950 -5.9050 -14.905
-10.952 -8.9520 -4.9520 -15.952 -3.9520 6.0480 7.0480 -3.9520 -3.9520 9.0480 12.048 12.048 -2.9520 9.0480 16.048 9.0480 1.0480 -12.952 0.048000 -4.9520 -7.9520
-19.048 -17.048 -14.048 -23.048 -9.0480 4.9520 3.9520 -7.0480 -18.048 7.9520 18.952 23.952 5.9520 -0.048000 15.952 15.952 16.952 -2.0480 -2.0480 -2.0480 -1.0480
-32.952 -27.952 -21.952 -35.952 -17.952 2.0480 5.0480 -8.9520 -29.952 8.0480 25.048 31.048 12.048 -2.9520 18.048 24.048 28.048 8.0480 3.0480 5.0480 9.0480
-34.000 -28.000 -21.000 -35.000 -18.000 2.0000 6.0000 -4.0000 -22.000 6.0000 26.000 34.000 17.000 -9.0000 11.000 24.000 29.000 11.000 -7.0000 1.0000 11.000
-21.048 -18.048 -15.048 -18.048 -9.0480 3.9520 5.9520 -2.0480 -21.048 4.9520 21.952 28.952 14.952 -14.048 0.95200 16.952 23.952 7.9520 -14.048 -4.0480 5.9520
-8.0950 -6.0950 -4.0950 -16.095 -8.0950 4.9050 5.9050 1.9050 -22.095 -1.0950 16.905 23.905 13.905 -18.095 -8.0950 11.905 19.905 9.9050 -16.095 -6.0950 4.9050
2.8570 3.8570 4.8570 -8.1430 -4.1430 2.8570 5.8570 4.8570 -11.143 -10.143 6.8570 15.857 12.857 -24.143 -19.143 2.8570 15.857 11.857 -16.143 -5.1430 6.8570
10.810 13.810 17.810 -3.1900 1.8100 3.8100 8.8100 12.810 -22.190 -9.1900 -4.1900 7.8100 15.810 -24.190 -24.190 -8.1900 6.8100 13.810 -18.190 -6.1900 5.8100
19.143 20.143 22.143 17.143 7.1430 -1.8570 2.1430 16.143 18.143 -13.857 -19.857 -9.8570 9.1430 -17.857 -25.857 -20.857 -8.8570 9.1430 -14.857 -6.8570 0.14300
26.048 23.048 22.048 30.048 14.048 -4.9520 -5.9520 10.048 26.048 -5.9520 -25.952 -25.952 -3.9520 2.0480 -13.952 -23.952 -23.952 -1.9520 -1.9520 -5.9520 -8.9520
25.000 19.000 14.000 32.000 14.000 -8.0000 -12.000 -1.0000 29.000 3.0000 -26.000 -34.000 -16.000 20.000 3.0000 -18.000 -27.000 -14.000 10.000 -1.0000 -12.000
22.048 15.048 8.0480 26.048 12.048 -7.9520 -12.952 -7.9520 24.048 5.0480 -24.952 -34.952 -24.952 32.048 14.048 -10.952 -24.952 -21.952 22.048 4.0480 -12.952
24.000 17.000 10.000 28.000 15.000 -2.0000 -6.0000 -7.0000 19.000 1.0000 -23.000 -32.000 -25.000 26.000 9.0000 -14.000 -22.000 -24.000 13.000 2.0000 -9.0000
18.952 13.952 10.952 9.9520 6.9520 -0.048000 -0.048000 -2.0480 8.9520 -2.0480 -18.048 -25.048 -18.048 17.952 6.9520 -12.048 -16.048 -17.048 15.952 4.9520 -5.0480
1.0480 0.048000 0.048000 -7.9520 -2.9520 -5.9520 -4.9520 -4.9520 1.0480 0.048000 -8.9520 -14.952 -6.9520 15.048 11.048 -1.9520 -2.9520 -1.9520 16.048 12.048 8.0480
-11.143 -12.143 -12.143 -6.1430 -9.1430 -7.1430 -9.1430 -10.143 -5.1430 3.8570 2.8570 -6.1430 -4.1430 8.8570 13.857 9.8570 3.8570 4.8570 18.857 14.857 10.857
-16.952 -16.952 -15.952 -12.952 -6.9520 0.048000 -2.9520 -6.9520 -20.952 10.048 16.048 7.0480 3.0480 2.0480 10.048 15.048 10.048 8.0480 4.0480 6.0480 9.0480
-18.095 -14.095 -10.095 -23.095 -9.0950 4.9050 4.9050 -2.0950 -9.0950 0.90500 19.905 15.905 7.9050 -9.0950 -0.095000 12.905 13.905 7.9050 -4.0950 1.9050 7.9050
-11.095 -6.0950 -0.095000 -15.095 -8.0950 7.9050 8.9050 3.9050 -9.0950 -5.0950 15.905 19.905 11.905 -18.095 -12.095 6.9050 12.905 8.9050 -14.095 -4.0950 5.9050
1.0950 5.0950 9.0950 -8.9050 -5.9050 6.0950 10.095 9.0950 -16.905 -10.905 7.0950 17.095 13.095 -26.905 -18.905 1.0950 10.095 10.095 -12.905 -3.9050 6.0950
19.095 18.095 17.095 5.0950 4.0950 7.0950 11.095 11.095 -8.9050 -15.905 -1.9050 9.0950 11.095 -33.905 -30.905 -8.9050 2.0950 9.0950 -18.905 -7.9050 3.0950
24.095 20.095 17.095 20.095 12.095 6.0950 8.0950 10.095 5.0950 -11.905 -6.9050 -1.9050 5.0950 -30.905 -29.905 -13.905 -7.9050 5.0950 -18.905 -9.9050 -0.90500
23.000 18.000 13.000 11.000 15.000 10.000 7.0000 6.0000 9.0000 2.0000 0 -7.0000 -6.0000 -13.000 -15.000 -10.000 -19.000 -9.0000 -13.000 -12.000 -10.000
24.095 15.095 7.0950 29.095 21.095 13.095 3.0950 -1.9050 15.095 16.095 7.0950 -12.905 -22.905 7.0950 6.0950 -2.9050 -32.905 -35.905 -2.9050 -17.905 -33.905
15.952 11.952 7.9520 8.9520 18.952 16.952 6.9520 -3.0480 11.952 23.952 13.952 -10.048 -28.048 20.952 18.952 2.9520 -35.048 -47.048 2.9520 -19.048 -41.048
5.0480 3.0480 1.0480 5.0480 12.048 9.0480 3.0480 -5.9520 20.048 20.048 11.048 -7.9520 -22.952 21.048 19.048 4.0480 -24.952 -33.952 0.048000 -12.952 -24.952
-1.9520 -6.9520 -11.952 6.0480 5.0480 1.0480 -4.9520 -12.952 5.0480 16.048 7.0480 -2.9520 -15.952 18.048 21.048 6.0480 -9.9520 -15.952 8.0480 -0.95200 -8.9520
-13.095 -14.095 -14.095 -22.095 -10.095 -3.0950 -4.0950 -9.0950 -4.0950 5.9050 9.9050 8.9050 -1.0950 13.905 17.905 11.905 8.9050 2.9050 5.9050 4.9050 3.9050
-22.000 -20.000 -17.000 -20.000 -15.000 -4.0000 -3.0000 -7.0000 -18.000 2.0000 12.000 17.000 6.0000 7.0000 15.000 16.000 19.000 11.000 7.0000 7.0000 7.0000
-31.952 -25.952 -18.952 -27.952 -21.952 -5.9520 0.048000 -3.9520 -12.952 -1.9520 13.048 23.048 13.048 0.048000 9.0480 17.048 27.048 21.048 2.0480 9.0480 17.048
-26.000 -23.000 -19.000 -16.000 -16.000 -4.0000 1.0000 -4.0000 -12.000 -2.0000 16.000 25.000 11.000 -4.0000 3.0000 15.000 23.000 17.000 0 5.0000 10.000
-15.905 -15.905 -13.905 -10.905 -6.9050 -0.90500 2.0950 -1.9050 -10.905 -0.90500 14.095 22.095 9.0950 -10.905 -3.9050 10.095 18.095 12.095 -2.9050 1.0950 7.0950
5.1430 1.1430 -2.8570 3.1430 5.1430 4.1430 3.1430 1.1430 -3.8570 -2.8570 6.1430 15.143 7.1430 -18.857 -14.857 0.14300 9.1430 8.1430 -16.857 -8.8570 0.14300
15.095 11.095 7.0950 18.095 12.095 3.0950 2.0950 5.0950 -15.905 -2.9050 -2.9050 4.0950 4.0950 -19.905 -19.905 -7.9050 1.0950 7.0950 -15.905 -6.9050 2.0950
23.095 17.095 12.095 15.095 9.0950 -0.90500 1.0950 7.0950 20.095 -13.905 -12.905 -7.9050 1.0950 -15.905 -21.905 -14.905 -7.9050 6.0950 -10.905 -4.9050 0.095000
30.000 20.000 11.000 29.000 16.000 1.0000 0 3.0000 23.000 -6.0000 -16.000 -19.000 -11.000 -1.0000 -15.000 -19.000 -24.000 -5.0000 0 -6.0000 -11.000
20.905 14.905 10.905 16.905 14.905 4.9050 4.9050 1.9050 21.905 4.9050 -10.095 -17.095 -15.095 6.9050 -3.0950 -13.095 -29.095 -19.095 5.9050 -6.0950 -17.095
11.905 8.9050 6.9050 12.905 14.905 7.9050 7.9050 0.90500 9.9050 11.905 -2.0950 -7.0950 -13.095 8.9050 2.9050 -8.0950 -23.095 -28.095 -0.095000 -8.0950 -16.095
0.095000 1.0950 3.0950 -3.9050 3.0950 4.0950 6.0950 4.0950 7.0950 10.095 2.0950 4.0950 -5.9050 13.095 12.095 0.095000 -9.9050 -27.905 5.0950 -7.9050 -19.905
-10.000 -8.0000 -6.0000 -7.0000 -6.0000 -6.0000 -2.0000 0 -5.0000 9.0000 1.0000 10.000 1.0000 14.000 17.000 7.0000 6.0000 -15.000 8.0000 0 -8.0000
-17.095 -14.095 -10.095 -16.095 -16.095 -13.095 -7.0950 -2.0950 -6.0950 0.90500 -1.0950 12.905 8.9050 7.9050 13.905 9.9050 19.905 3.9050 6.9050 7.9050 9.9050
-18.048 -15.048 -11.048 -12.048 -17.048 -13.048 -7.0480 -3.0480 -10.048 -3.0480 0.95200 15.952 9.9520 1.9520 9.9520 10.952 22.952 6.9520 7.9520 9.9520 11.952
-13.952 -10.952 -6.9520 -20.952 -13.952 -5.9520 1.0480 3.0480 -18.952 -2.9520 7.0480 21.048 15.048 -5.9520 3.0480 11.048 23.048 11.048 -2.9520 1.0480 7.0480
-11.000 -9.0000 -6.0000 -7.0000 -7.0000 -1.0000 2.0000 -2.0000 3.0000 -3.0000 5.0000 14.000 8.0000 -8.0000 -3.0000 5.0000 16.000 9.0000 -8.0000 -2.0000 5.0000
0.90500 0.90500 0.90500 -7.0950 -0.095000 2.9050 1.9050 -0.095000 -1.0950 -5.0950 -0.095000 7.9050 6.9050 -10.095 -10.095 -3.0950 9.9050 9.9050 -7.0950 -2.0950 3.9050
11.048 8.0480 6.0480 9.0480 6.0480 2.0480 3.0480 4.0480 4.0480 -12.952 -10.952 2.0480 8.0480 -15.952 -22.952 -13.952 5.0480 14.048 -10.952 -1.9520 7.0480
11.143 11.143 12.143 6.1430 2.1430 -1.8570 8.1430 14.143 -7.8570 -20.857 -16.857 0.14300 18.143 -19.857 -29.857 -19.857 5.1430 24.143 -9.8570 1.1430 13.143
13.952 14.952 15.952 14.952 2.9520 0.95200 9.9520 17.952 -5.0480 -24.048 -16.048 -1.0480 15.952 -23.048 -34.048 -22.048 -3.0480 20.952 -9.0480 -0.048000 8.9520
15.952 16.952 18.952 5.9520 5.9520 7.9520 14.952 17.952 0.95200 -15.048 -5.0480 0.95200 6.9520 -18.048 -25.048 -16.048 -14.048 2.9520 -8.0480 -8.0480 -7.0480
8.0950 10.095 13.095 2.0950 6.0950 9.0950 11.095 9.0950 0.095000 -0.90500 7.0950 3.0950 -5.9050 -7.9050 -1.9050 -0.90500 -18.905 -18.905 1.0950 -7.9050 -16.905
-3.2380 -0.23800 2.7620 -2.2380 2.7620 5.7620 4.7620 -0.23800 3.7620 11.762 13.762 7.7620 -11.238 4.7620 16.762 13.762 -12.238 -29.238 2.7620 -10.238 -22.238
-11.952 -11.952 -11.952 3.0480 1.0480 1.0480 -4.9520 -10.952 0.048000 18.048 15.048 9.0480 -10.952 10.048 26.048 20.048 1.0480 -24.952 2.0480 -5.9520 -12.952
-20.952 -22.952 -23.952 -18.952 -8.9520 -6.9520 -12.952 -19.952 -1.9520 19.048 15.048 9.0480 -7.9520 19.048 33.048 25.048 15.048 -11.952 14.048 7.0480 1.0480
-20.000 -25.000 -30.000 -7.0000 -9.0000 -12.000 -19.000 -24.000 -1.0000 15.000 10.000 6.0000 -7.0000 20.000 29.000 20.000 18.000 -2.0000 16.000 12.000 10.000
-16.905 -20.905 -24.905 -13.905 -10.905 -10.905 -13.905 -17.905 -2.9050 9.0950 6.0950 6.0950 -0.90500 16.095 20.095 16.095 18.095 6.0950 13.095 12.095 11.095
-14.905 -14.905 -14.905 -11.905 -10.905 -8.9050 -7.9050 -8.9050 -6.9050 1.0950 1.0950 7.0950 4.0950 9.0950 10.095 9.0950 17.095 13.095 7.0950 9.0950 12.095
-7.1900 -5.1900 -3.1900 -8.1900 -12.190 -6.1900 -2.1900 -0.19000 3.8100 -10.190 -5.1900 5.8100 5.8100 2.8100 -2.1900 -0.19000 12.810 12.810 2.8100 5.8100 9.8100
7.0000 6.0000 6.0000 10.000 -3.0000 -2.0000 2.0000 5.0000 -4.0000 -14.000 -12.000 0 6.0000 -8.0000 -15.000 -13.000 7.0000 13.000 -4.0000 3.0000 10.000
12.905 12.905 13.905 8.9050 0.90500 -1.0950 1.9050 6.9050 10.905 -20.095 -19.095 -8.0950 6.9050 -10.095 -24.095 -22.095 0.90500 15.905 -4.0950 3.9050 11.905
19.857 16.857 13.857 16.857 8.8570 -1.1430 -2.1430 5.8570 6.8570 -15.143 -22.143 -16.143 3.8570 -9.1430 -23.143 -22.143 -7.1430 12.857 1.8570 3.8570 6.8570
27.048 19.048 13.048 38.048 18.048 2.0480 -4.9520 2.0480 20.048 -6.9520 -15.952 -25.952 -9.9520 -7.9520 -18.952 -18.952 -19.952 -0.95200 -1.9520 -2.9520 -3.9520
11.905 9.9050 7.9050 16.905 8.9050 0.90500 -4.0950 -2.0950 14.905 4.9050 -6.0950 -27.095 -18.095 8.9050 3.9050 -6.0950 -25.095 -9.0950 11.905 2.9050 -6.0950
1.0480 3.0480 7.0480 1.0480 2.0480 0.048000 -0.95200 1.0480 8.0480 13.048 2.0480 -16.952 -11.952 17.048 16.048 2.0480 -23.952 -13.952 10.048 -1.9520 -13.952
-9.0000 -4.0000 1.0000 -9.0000 -5.0000 -1.0000 -1.0000 1.0000 -1.0000 13.000 8.0000 -2.0000 -3.0000 15.000 22.000 8.0000 -12.000 -15.000 9.0000 -2.0000 -13.000
-13.952 -10.952 -6.9520 -18.952 -6.9520 -0.95200 -2.9520 -5.9520 -11.952 15.048 15.048 8.0480 0.048000 16.048 26.048 17.048 2.0480 -14.952 9.0480 -1.9520 -11.952
-15.000 -14.000 -13.000 -22.000 -8.0000 -1.0000 -7.0000 -11.000 -11.000 12.000 16.000 12.000 0 12.000 24.000 19.000 12.000 -11.000 9.0000 2.0000 -5.0000
-9.0480 -10.048 -12.048 -13.048 -4.0480 -0.048000 -8.0480 -14.048 -8.0480 9.9520 13.952 10.952 -2.0480 7.9520 15.952 15.952 13.952 -6.0480 1.9520 -1.0480 -3.0480
-9.0950 -12.095 -14.095 -12.095 -6.0950 -3.0950 -10.095 -11.095 2.9050 2.9050 7.9050 8.9050 -1.0950 5.9050 9.9050 11.905 14.905 0.90500 4.9050 3.9050 3.9050
-12.810 -10.810 -7.8100 -5.8100 -9.8100 -4.8100 -4.8100 -6.8100 -1.8100 -3.8100 2.1900 9.1900 2.1900 0.19000 0.19000 5.1900 16.190 10.190 3.1900 7.1900 13.190
-2.2380 -0.23800 1.7620 -0.23800 -6.2380 -3.2380 -1.2380 1.7620 3.7620 -12.238 -8.2380 3.7620 4.7620 -6.2380 -11.238 -6.2380 9.7620 13.762 0.76200 5.7620 11.762
7.1900 10.190 13.190 3.1900 -1.8100 -2.8100 2.1900 9.1900 -0.81000 -16.810 -17.810 -0.81000 9.1900 -10.810 -21.810 -14.810 5.1900 18.190 -5.8100 3.1900 13.190
